STN Code,Sampling Date,Month,Sampling Time,Stn Name,Type Water Body,Name Of Water Body,River Basin,District,State Name,Mon Agency,Frequency,Major Polluting Sources,Use Based Class, Use of Water in Down Stream, Visibility Effluent Discharge,Weather,Approx Depth,Human Activities,Floating Matter,Color,Odor,Flow,Temperature,Dissolved O2,pH,Conductivity,BOD,Nitrate N,Fecal Coliform,Total Coliform,Fecal Streptococci,Turbidity,Phenophelene Alkanity,Total Alkalinity,Chlorides,COD,Total Kjeldahl N,Amonia N,Hardness CaCo3,Calcium CaCo3,Magnesium CaCo3,Sulphate,Sodium,Total Dissolved Solids,Total Fixed Solids,Total Suspended Solids,Phosphate,Boron,Potassium,Flouride,Remark,latitude,longitude
1908,45816,Aug,0.559027778,"Kolar river before confluence with Kanhan river at Waregaon Bridge, Village. Waregaon, Taluka.Kamptee, District.Nagpur.",River,Kanhan ,Kanhan ,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,None,Clear,Less than 50cm,"Bathing,Washing,Fishing",Yes,Clear,None,0,22,5.1,8.5,713,4.8,1.19,110,280,1.8(BDL),1(BDL),14.2,243,65.98,24,2.24,0.63,301,176.4,124.6,68.16,57.9,478,387,26,1.11,0.5(BDL),4.1,0.2(BDL),NA,21° 13',79° 12'
2170,45816,Aug,0.590277778,"Kanhan river at U/s of M/s Vidarbha Paper Mills, Village. Sinora, Taluka. Parseoni, District. Nagpur.",River,Kanhan ,Kanhan ,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,None,Clear,Less than 50cm,"Bathing,Washing,Fishing",Yes,Clear,None,0,22,7.6,8.6,405,3.5,1.79,79,140,1.8(BDL),5.3,11.8,180,18.49,12,3.36,1.13,194.4,123.6,70.8,30.85,23.3,304,249,32,0.2(BDL),0.5(BDL),2.5,0.2(BDL),NA,21°12.679’,79°14.127’
2171,45816,Aug,0.59375,"Kanhan river at D/s of M/s Vidarbha Paper Mills,  Village. Sinora, Taluka. Parseoni, District. Nagpur.",River,Kanhan ,Kanhan ,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,None,Clear,Less than 50cm,"Bathing,Washing,Fishing",Yes,Clear,None,0,22,7,8.6,410,4.4,2.08,140,280,1.8(BDL),3.1,10.8,178,16.49,20,2.8,0.86,189.8,125.4,64.4,30.85,26.1,274,230,54,0.2(BDL),0.5(BDL),2.6,0,NA,21°12.575’,79°14.203’
1315,45846,Aug,0.6875,"Wardha river at Pulgaon Railway Bridge, Village. Pulgaon,Taluka . Wardha, District. Wardha.",River,Wardha ,Wardha ,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,None,Clear,Less than 50cm,"Bathing,Fishing",Yes,Clear,None,0,22,6.9,8.5,421,3,2.32,49,170,1.8(BDL),1(BDL),11.6,215,19.99,12,1.5(BDL),0.4,198.6,109,89.6,20.32,38.2,290,238,16,0.2(BDL),0.5(BDL),3.1,0.2(BDL),NA,20° 30’,78° 20’
1909,45877,Aug,0.597222222,"Kanhan river at D/s of Nagpur, Village. Agargaon, Taluka. Kuhi, District. Nagpur.",River,Kanhan ,Kanhan ,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,None,Clear,Less than 50cm,"Bathing,Washing,Fishing",Yes,Clear,None,0,20,6.4,8.2,244,3.6,1.09,110,170,1.8(BDL),4.3,6.8,1204,11.5,12,1.5(BDL),0.4,113.4,81.4,32,29.13,15.4,178,144,22,0.2(BDL),0.5(BDL),2.5,0.2(BDL),NA,21° 15',79° 08'
1910,45877,Aug,0.642361111,"Wainganga river after confluence with Kanhan river, Village. Ambhora,Taluka. Kuhi, District. Nagpur.",River,Kanhan ,Kanhan ,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,None,Clear,Less than 50cm,"Bathing,Fishing,Tourism Spot",Yes,Clear,None,0,20,6.2,8.2,284,3.8,1.14,110,220,1.8(BDL),6,5.6,120,10,12,1.5(BDL),0.4,118,80.4,37.6,29.13,13.6,216,177,12,0.2(BDL),0.5(BDL),2.3,0.2(BDL),NA,21° 16',79° 10'
2722,45846,Aug,0.555555556,"Wena river at U/s of Mohata Mills, near Railway bridge on Wardha – Chandrapur Railway line, Village. Hinganghat, Taluka. Hinganghat, District. Wardha.",River,Wena,Wena,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,None,Clear,Less than 50cm,"Bathing,Washing,Fishing",Yes,Clear,None,0,22,6.8,8.2,571,3,3.66,49,110,1.8(BDL),2.8,13.8,231,25.99,12,2.24,0.58,246.6,135.2,111.4,63.46,42,418,342,24,0.2(BDL),0.5(BDL),3.4,0.2(BDL),NA,20° 57.008’,79° 00.756’
2723,45846,Aug,0.5625,"Wena river at D/s of Mohata Mills, near  bridge on Hinganghat. Wadner road,  Village. Hinganghat, Taluka. Hinganghat,  District. Wardha.",River,Wena,Wena,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,None,Clear,Less than 50cm,"Bathing,Washing,Fishing",Yes,Clear,None,0,22,6.4,8.2,543,3.2,3.62,110,220,1.8(BDL),2.9,14.8,233,39.99,8,2.24,0.58,250,137.8,112.2,64.04,45.8,401,332,34,0.2(BDL),0.5(BDL),3.8,0.2(BDL),NA,20° 32.655’,78° 48.714’
5979,45816,Aug,0.722222222,"Nag river near ambazari lake, Dist- Nagpur",River,NA,NA,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,24,6.1,7.5,395,4.6,0.99,1600,1600,2,1.3,5(BDL),178,38.49,20,2.24,0.69,185.8,128.8,57,28.87,31,280,235,12,1.73,0.5(BDL),3.5,0.2(BDL),NA,NA,NA
5980,45816,Aug,0.638888889,Nag river  near bhandewadi bridge Dist- Nagpur,River,NA,NA,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,Muncipal Sewage,Clear,Less than 50cm,Others,Yes,Clear,None,0,24,0.3(BDL),7.6,810,32.6,0.3(BDL),1600,1600,2,1(BDL),5(BDL),347,64.98,84,7.28,4.1,284,178,106,31.44,70.3,526,431,158,1.81,0.5(BDL),10,0.2(BDL),NA,NA,NA
5981,45816,Aug,0.625,"Nag river  near asoli road bridge, bhandara road, Dist- Nagpur",River,NA,NA,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,23,0.3(BDL),7.4,824,24.8,0.3(BDL),280,1600,1.8(BDL),1.2,5(BDL),324,69.98,60,4.48,2.14,281.2,177.4,103.8,32.42,74.4,527,412.6,188,0.2(BDL),0.5(BDL),10,0.2(BDL),NA,NA,NA
5982,45816,Aug,0.53125,"Pilli river  near wanjara layout, kamptee road, Dist-Nagpur",River,NA,NA,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,Muncipal Sewage,Clear,Less than 50cm,Others,Yes,Clear,None,0,24,1.2,7.5,643,13.9,0.3(BDL),170,920,1.8(BDL),1.1,5(BDL),299,46.99,32,2.8,1.5,279.6,186.2,93.4,26.84,45.7,428,355,198,1.13,0.5(BDL),6.8,0.2(BDL),NA,NA,NA
5983,45816,Aug,0.496527778,"Pilli river  near, vill-mankapur on koradi road, Dist- Nagpur",River,NA,NA,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,None,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,None,0,24,1.6,7.5,659,11.2,0.71,140,350,1.8(BDL),1(BDL),5(BDL),298,100.97,28,2.24,1.85,281.6,191,90.6,30.85,71.6,501,420,214,0.2(BDL),0.5(BDL),10,0.2(BDL),NA,NA,NA
2172,45724,Aug,0.076388889,"Wainganga river at D/s of Ellora Paper Mills, Village. Tumsar, Taluka. Tumsar, District. Bhandara.",River,Wainganga ,Wainganga ,Bhandara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Fishing,Others",Yes,Light Brown,Odourless,4,18,6,7.9,218,4.6,0.64,280,350,1.8(BDL),130,5(BDL),99,9.3,20,1.5(BDL),0.4,102.6,77,25.6,21.48,13.1,160,136,64,0.2(BDL),0.5(BDL),2.2,0.2(BDL),NA,21°21.307’,79°47.943’
2173,45724,Aug,0.0625,"Wainganga river at U/s of Ellora Paper Mills, Village. Tumsar, Taluka. Tumsar, District. Bhandara.",River,Wainganga ,Wainganga ,Bhandara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Fishing,Others",Yes,Light Brown, Odourless,4,18,6.6,7.9,218,3.5,0.63,170,280,1.8(BDL),85,5(BDL),95,11.2,12,2.24,0.51,96.8,68,28.8,23.78,16.9,152,130.7,46,0.2(BDL),0.5(BDL),2.7,0.2(BDL),NA,21°21.454’,79°47.942’
5984,45724,Aug,0.229166667,"Wainganga river at kardha bridge, D/S of bhandara city, Dist- Bhandara",River,NA,NA,Bhandara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Fishing,Others",Yes,Light Brown, Odourless,4,18,5.8,7.9,213,4.5,0.68,170,280,1.8(BDL),17,5(BDL),91,6.65,16,1.68,0.43,91.4,53,38.4,12.99,8.2,140,120.4,22,0.2(BDL),0.5(BDL),2.6,0.2(BDL),NA,21.150911,79.66716
5985,45724,Aug,0.166666667,"Gosekhurd Dam village - Gosekhurd, pauni, Dist- Bhandara",Dam,NA,NA,Bhandara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Fishing,Others",Yes,Light Brown,Odourless,4,18,5.4,7.6,176,3.6,0.56,4.5,13,1.8(BDL),45,5(BDL),88,7.45,12,2.8,0.55,85.2,57.8,27.4,16.09,9.6,128,112.6,12,0.2(BDL),0.5(BDL),2.4,0.2(BDL),NA,20.875423,79.611417
11,45846,Aug,0.458333333,"Wainganga river at Ashti, Village. Ashti, Taluka. Gondpipri, District.Chandrapur.",River,Wainganga ,Wainganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,None,0,20,7.2,8.4,487,3.2,3.7,110,280,1.8(BDL),1(BDL),12.6,194,26.49,8,1.5(BDL),0.4,216,107.8,108.2,36.22,38,340,285,30,0.2(BDL),0.5(BDL),2.7,0.2(BDL),NA,19°10.643’,79°47.140 ’
2156,45846,Aug,0.729166667,"Wardha river at confluence point of Penganga & Wardha. Village. Jugad, Taluka. Wani, District. Yavatmal.",River,Penganga ,Penganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,None,0,20,6.9,8.4,523,3.2,3.82,79,170,1.8(BDL),1(BDL),15.6,196,27.99,8,1.68,0.54,211.8,112.6,99.2,37.96,41.3,377,320,21,0.2(BDL),0.5(BDL),2.8,0.2(BDL),NA,19°53.943’,79°08.911’
2174,45846,Aug,0.666666667,"Wardha river at D/s of ACC Ltd. Ghuggus near WCL pump house, Village. Ghuggus, Taluka. Chandrapur, District. Chandrapur.",River,Wardha ,Wardha ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,None,0,22,6.7,8.4,518,3.8,3.79,110,220,1.8(BDL),1.1,14.4,208,27.49,16,2.24,0.79,210,115,95,35.8,35.8,380,315,58,0.2(BDL),0.5(BDL),2.7,0.2(BDL),NA,19°54.291’,79°06.894’
2175,45785,Aug,0.5,"Wainganga river at U/s of Gaurav Paper Mills, near jackwell,  Village. Bramhpuri, Taluka. Chandrapur, District. Chandrapur.",River,Wainganga ,Wainganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,None,0,NA,7,7.5,1614,4.5,ND,46,140,1.8(BDL),120,5(BDL),84,15,16,2.8,0.76,91.4,53,38.4,15.81,7.5,125,104,38,0.2(BDL),0.5(BDL),2.7,NA,NA,20°37.169’,79°51.408’
2176,45785,Aug,0.520833333,"Wainganga river at D/s of Gaurav Paper Mills, near jackwell,  Village. Bramhpuri, Taluka. Chandrapur, District. Chandrapur.",River,Wainganga ,Wainganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,None,0,NA,6.1,7.5,160,4.9,ND,170,280,1.8(BDL),95,5(BDL),80,15,20,2.8,0.78,82.8,49.8,33,15.81,6.7,120,98,62,ND,0.5(BDL),2.5,NA,NA,20°37.169’,79°56.408’
2697,45816,Aug,0.541666667,"Penganga river near water supply scheme of Umarkhed M.C., Village. Belkhed,Taluka. Umarkhed, District. Yavatmal.",River,Penganga ,Penganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,None,0,NA,7.1,8.4,494,3.6,2.55,70,140,1.8(BDL),1(BDL),17.6,257,28.49,12,2.24,0.73,262.2,160.6,101.6,36.22,42.7,368,309,18,ND,0.5(BDL),2.7,NA,NA,20° 23.559’,78° 07.934’
2698,45816,Aug,0.604166667,"Penganga river D/s of Isapur Dam, Village. Isapur,Taluka. Pusad,District. Yavatmal.",River,Penganga ,Penganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,None,0,21,6.8,8.4,701,3.7,1.33,33,39,1.8(BDL),1(BDL),14.2,199,71.48,12,2.24,0.72,237.4,137.6,99.8,77.78,76.8,470,390,14,0.2(BDL),0.5(BDL),3.6,0.2(BDL),NA,20° 23.559’,78° 07.934’
2719,45846,Aug,0.583333333,"Wardha river at D/s of Erai river at Hadasti near Arun Engg. Works, Village. Hadasti, Taluka. Chandrapur, District. Chandrapur.",River,Erai ,Erai ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,None,0,22,6.9,8.4,506,3.7,3.82,110,220,1.8(BDL),1(BDL),13.2,201,26.49,16,2.24,7.6,202.4,110.4,92,37.96,35.5,380,312,36,0.2(BDL),0.5(BDL),2.8,0.2(BDL),NA,19° 59.433’,79° 15.754’
2720,45846,Aug,0.555555556,"Wardha river at U/s of Erai river at Hadasti near Arun Engg. Works, Village. Hadasti, Taluka. Chandrapur, District. Chandrapur.",River,Erai ,Erai ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,None,0,21,7,8.3,486,3.5,3.81,49,79,1.8(BDL),1(BDL),11.8,206,27.49,12,2.8,0.72,212.2,110.2,102,36.22,41.3,378,313,28,0.2(BDL),0.5(BDL),2.8,0.2(BDL),NA,19° 59.263’,79° 06.907’
2721,45846,Aug,0.645833333,"Wardha river at U/s of ACC Ltd. Ghuggus near WCL pump house, Village. Ghuggus, Taluka. Chandrapur, District. Chandrapur.",River,Wardha ,Wardha ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,None,0,22,7,8.4,452,3.6,3.67,79,140,1.8(BDL),1(BDL),13.8,197,28.49,12,1.68,0.51,211,111.2,99.8,35.8,41.2,340,278,40,0.2(BDL),0.5(BDL),3.1,0.2(BDL),NA,19° 54.336’,79° 06.894’
1212,45846,Aug,0.510416667,"Wardha river at Rajura bridge, Village. Rajura, Taluka. Chandrapur, District. Chandrapur.",River,Wardha ,Wardha ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,None,0,20,7,8.4,467,3.3,3.83,79,110,1.8(BDL),1.1,12,204,28.49,8,2.24,0.74,209.8,115.2,94.6,37.96,39.2,355,301,34,0.2(BDL),0.5(BDL),3,0.2(BDL),NA,19° 48’,79° 23’
1095,45785,Aug,0.493055556,"Godavari river at U/s of Gangapur Dam, Village. Gangapur,Taluka. Nashik, District. Nashik.", Dam,Godavari ,Godavari ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Bathing,Yes,Clear,None,0,NA,4.3,8.2,183,4.4,1.4,12,79,1.8(BDL),29.3,5(BDL),26,8.5,20,1.5(BDL),0.4,36,16,20,11.72,6.7,152,138,54,0.84,0.5(BDL),1(BDL),0.2(BDL),NA,20°02.400 ’,73°40.751’
1096,45785,Aug,0.559027778,"Godavari river at Ramkund, Village. Panchavati, Taluka. Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,None,0,NA,4,7.6,310,6,2.56,13,150,1.8(BDL),36.5,5(BDL),66,19.49,24,1.5(BDL),0.4,84,46,38,66.92,12.29,253,224,42,0.75,0.5(BDL),1(BDL),0.2(BDL),NA,20°00.482’,73°47.542’
1211,45785,Aug,0.572916667,"Godavari river at D/s of Nashik near Amardham, Village. GadgebabaMaharaj Nagar, Taluka . Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,None,0,NA,4.1,8.6,311,6.2,2.65,17,220,1.8(BDL),6.4,5(BDL),66,18.49,20,1.5(BDL),0.4,86,46,40,64.06,11.93,244,220,49,0.94,0.5(BDL),1(BDL),0.2(BDL),NA,20°00.109’,73°47.842’
2177,45785,Aug,0.527777778,"Godavari river near Someshwar Temple, Village. Someshwar, Taluka. Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Boating,Tourism Spot",Yes,Clear,None,0,NA,5.6,9.1,345,3,4.92,25,540,1.8(BDL),25.2,BDL,70,17.49,12,1.5(BDL),0.4,88,48,40,73.26,12.11,271,244,36,1.15,0.5(BDL),1(BDL),0.2(BDL),NA,20°01.391’,73°43.740’
2178,45785,Aug,0.538194444,"Chikhali nallah meets Godavari river, Village. Chikhali, Taluka. Nashik, District. Nashik.",Nala,Chikhali Nalla,Chikhali Nalla,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,NA,3,7.9,376,8.8,4.28,94,920,1.8(BDL),23,5(BDL),188,113.96,32,11.76,4.85,230,136,94,158.68,50.81,300,270,112,5.2,0.5(BDL),1(BDL),0.2(BDL),NA,20°01.022’,73°44.116’
2179,45785,Aug,0.552083333,"Godavari river at Hanuman Ghat, Village. Nashik city, Taluka. Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Bathing,Yes,Clear,None,0,NA,4.8,8.4,337,4.8,2.49,13,140,1.8(BDL),25,5(BDL),66,19.49,16,1.5(BDL),0.4,86,46,40,131.92,12.78,262,236,52,0.91,0.5(BDL),1(BDL),0.2(BDL),NA,20°00.546’,73°47.020’
2180,45785,Aug,0.614583333,"Godavari river at Tapovan,Village. Tapovan, Taluka. Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,None,0,NA,5.1,8.4,324,4.6,2.45,63,920,1.8(BDL),20.1,5(BDL),62,18.49,16,1.5(BDL),0.4,80,46,34,64.92,35.19,255,228,49,1.42,0.5(BDL),1(BDL),0.2(BDL),NA,20°00.007’,73°48.907’
2181,45785,Aug,0.618055556,"Godavari river at Kapila. Godavari confluence point,  Village. Tapovan, Taluka. Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,None,0,NA,4.8,7.8,715,8.6,1.4,63,920,1.8(BDL),15.8,5(BDL),154,46.49,28,19.92,7.34,186,110,76,225.8,11.73,575,519,142,3.68,0.5(BDL),1(BDL),0.2(BDL),NA,20°00.012’,73°48.914’
2182,45785,Aug,0.170138889,"Godavari river at Saikheda village,  Village. Saikheda, Taluka. Niphad, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,None,0,NA,5.4,8.5,317,3.2,2.53,17,240,1.8(BDL),6.8,BDL,60,24.49,12,1.5(BDL),0.4,80,42,38,58.12,13.69,251,223,33,2.16,0.5(BDL),1(BDL),0.2(BDL),NA,20°00.859’,74°00.350’
2183,45785,Aug,0.701388889,"Godavari river at Nandur.Madhmeshwar Dam, Village. Nandur, Taluka. Niphad, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,NA,5,9.3,334,4.4,2.72,12,94,1.8(BDL),16,5(BDL),66,25.49,16,1.5(BDL),0.4,84,46,38,69.78,15.72,267,241,61,1.42,0.5(BDL),1(BDL),0.2(BDL),NA,20°00.535’,74°07.948’
2660,45755,Aug,0.548611111,"Darna river at Chehedi water works (pumping station), Village. Chehedi, Taluka. Nashik, District. Nashik.",River,Darna ,Darna ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,NA,4.7,7.9,363,5.4,2.77,12,170,1.8(BDL),10.3,5(BDL),60,19.99,20,1.5(BDL),0.4,76,40,36,50.9,14.34,277,246,71,0.94,0.5(BDL),1(BDL),0.2(BDL),NA,19° 55.873’,73° 51.429’
2661,45755,Aug,0.475694444,"Darna river at Aswali ( Darna Dam),Village. Aswali,Taluka. Igatpuri,District. Nashik.",River,Darna ,Darna ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,NA,5.6,8,182,3.2,1.4,13,170,1.8(BDL),20.9,5(BDL),22,8,12,1.5(BDL),0.4,30,18,12,16.24,5.07,142,116,34,0.81,0.5(BDL),1(BDL),0.2(BDL),NA,19° 48.184’,73° 44.276’
2662,45755,Aug,0.503472222,"Darna river at MES site pumping station, Village. Bhagur, Taluka. Nashik, District. Nashik.",River,Darna ,Darna ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,NA,5.4,8.1,223,4.8,1.65,15,220,1.8(BDL),4,5(BDL),30,11,16,1.5(BDL),0.4,42,24,18,18.34,6.74,172,151,43,1.41,0.5(BDL),1(BDL),0.2(BDL),NA,19° 52.114’,73° 49.662’
2663,45755,Aug,0.503472222,"Darna river at Bhagur pumping station near Pandhurli bridge, Village. Bhagur,Taluka. Nashik,District. Nashik.",River,Darna ,Darna ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,NA,5.5,7.8,255,4.8,1.54,17,240,1.8(BDL),12,5(BDL),30,12,16,1.5(BDL),0.4,40,22,18,17.08,7.22,204,181,64,0.72,0.5(BDL),1(BDL),0.2(BDL),NA,19° 52.306’,73° 50.235’
2664,45755,Aug,0.527777778,"Darna river at Sansari, Village. Sansari,Taluka. Nashik,District. Nashik.",River,Darna ,Darna ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,NA,4.6,7.1,210,5.6,2.23,17,220,1.8(BDL),11.2,BDL,36,15,20,1.5(BDL),0.4,50,28,22,24.6,10.02,187,140,58,0.72,0.5(BDL),1(BDL),0.2(BDL),NA,19° 54.350’,73° 50.546’
1253,45785,Aug,0,"Girna river at Malegaon road bridge, Village. Malegaon, Taluka. Malegaon, District. Nashik.",River,Girrna ,Girrna ,Nashik,Maharashtra,Maharashtra PCB,Monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dry river,20°32.106’,74°31.220’
1251,45816,Aug,0.541666667,"Tapi river at U/s, Bhusawal,Village. Bhusawal Railway Colony, Taluka. Bhusawal, District. Jalgaon.",River,Tapi ,Tapi ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,None,No Information,,None,Clear,Less than 50cm,Others,No,Clear,None,1,23,4.6,8.6,382,3.8,2.9,13,170,1.8(BDL),7.98,5(BDL),54,16,20,1.5(BDL),0.58,70,40,30,49.16,15.02,222,199,50,0.71,0.5(BDL),1(BDL),0.2(BDL),NA,21°03.671’,75°47.537’
