STN Code,Sampling Date,Month,Sampling Time,Stn Name,Type Water Body,Name Of Water Body,River Basin,District,State Name,Mon Agency,Frequency,Major Polluting Sources,Use Based Class, Use of Water in Down Stream, Visibility Effluent Discharge,Weather,Approx Depth,Human Activities,Floating Matter,Color,Odor,Flow,Temperature,Dissolved O2,pH,Conductivity,BOD,Nitrate N,Fecal Coliform,Total Coliform,Fecal Streptococci,Turbidity,Phenophelene Alkanity,Total Alkalinity,Chlorides,COD,Total Kjeldahl N,Amonia N,Hardness CaCo3,Calcium CaCo3,Magnesium CaCo3,Sulphate,Sodium,Total Dissolved Solids,Total Fixed Solids,Total Suspended Solids,Phosphate,Boron,Potassium,Flouride,Remark,latitude,longitude
1252,09-07-2025,Sep,08:30:00,"Girna river at Jalgaon at intake of Girna pump huose, Village. Girna pump house area, Taluka. Jalgaon, District. Jalgaon.",River,Girna ,Girna ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Clear,Less than 50cm,Others,No,Clear,Odor Free,1,24,5.5,8.3,149,4,0.82,17,350,1.8(BDL),4.8,5(BDL),26,8,12,1.5(BDL),0.4,32,18,14,7.19,5.01,119,86,47,0.67,0.5(BDL),1(BDL),0.2(BDL),NA,20°59.372’,75°30.942’
1314,09-04-2025,Sep,12:50:00,"Tapi river at Ubad village near Gujratborder, Village. Ubad, Taluka. Shahada, District. Nandurbar.",River,Tapi ,Tapi ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,20,5.4,8.2,291,3.6,2.83,14,220,1.8(BDL),195,5(BDL),56,15,12,1.5(BDL),0.68,70,40,30,21.57,15.27,236,169,163,1.42,0.5(BDL),1(BDL),0.2(BDL),NA,21°31.799’,74°19.149’
2652,09-03-2025,Sep,00:00:00,"Amravati river at D/s. of Dondaicha, Village. Dondaicha, Taluka. Dhule, District. Dhule.",River,Amravati ,Amravati ,Dhule,Maharashtra,Maharashtra PCB,Monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No flowing water available,21º 19.688',74º 34.184'
2659,09-04-2025,Sep,09:00:00,"Burai river before confluence to Tapi river, Village. Mukudas, Taluka. Dhule, District. Dhule.",River,Burai ,Burai ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,16,5.4,8.3,289,3.8,2.62,25,430,1.8(BDL),188,5(BDL),58,14,12,1.5(BDL),0.58,70,42,28,24.07,15.7,233,189,158,1.15,0.5(BDL),1(BDL),0.2(BDL),NA,21º 18.077',75º 47.818'
2666,09-04-2025,Sep,10:40:00,"Gomai river D/s. of Shahada, Village. Shahada,Taluka. Dhule,District. Dhule.",River,Gomai ,Gomai ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,18,5.2,8.2,290,4,2.72,17,280,1.8(BDL),201,5(BDL),56,16,16,1.5(BDL),0.57,68,40,28,18.61,15.26,234,176,156,0.81,0.5(BDL),1(BDL),0.2(BDL),NA,21º 32.744',74º 27.618'
2670,09-03-2025,Sep,09:40:00,"Kan river at Sakri water works, Village. Sakri, Taluka. Dhule, District. Dhule.",River,Kan ,Kan ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,18,5.5,8.5,306,4,2.62,12,110,1.8(BDL),3.61,5(BDL),60,14,16,1.5(BDL),0.4,72,42,30,15.65,13.36,248,183,48,0.67,0.5(BDL),1(BDL),0.2(BDL),NA,20º 59.642',74º 17.48'
2684,09-03-2025,Sep,09:00:00,"Panzara river, Near Panzarakan SSK Ltd, Village. Panzara,Taluka. Dhule, District. Dhule.",River,Panzara ,Panzara ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,16,5.6,8.4,309,3.8,2.58,25,350,1.8(BDL),4.09,5(BDL),60,13.5,16,1.5(BDL),0.4,72,42,30,7.62,13.55,249,205,37,0.63,0.5(BDL),1(BDL),0.2(BDL),NA,20º 57.405',74º 17.598'
1907,09-03-2025,Sep,12:20:00,"Rangavali river at D/s of Navapur near Rangavali bridge, Village. Navapur, Taluka. Navapur, District. Nandurbar.",River,Rangavali ,Rangavali ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,20,5,8.5,320,4.8,2.7,14,350,1.8(BDL),3.28,5(BDL),62,14,20,1.5(BDL),0.52,76,44,32,19.08,14.36,256,209,33,0.63,0.5(BDL),1(BDL),0.2(BDL),NA,21°09.794',73°47.211'
1463,09-03-2025,Sep,09:30:00,"Nira river at Sarola bridge, Village. Sarola, Taluka.Bhor, District. Pune.",River,Nira ,Nira ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27.5,5.7,8.3,177,4.6,0.51,12,94,1.8(BDL),2.75,5(BDL),36,10.45,16,2.24,0.4,52,24,28,5(BDL),5.61,143,115,15,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,18°10.588',73°57.287 '
2191,09-07-2025,Sep,17:30:00,"Mutha river at Sangam bridge near Ganapathyghat, Village . Shivaji Nagar,  Taluka. Pune, District. Pune.",River,Mutha ,Mutha ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27,4.8,7.5,200,7.3,0.8,220,1600,12,1.78,5(BDL),38,14.2,20,1.5(BDL),0.61,62,30,32,9.4,6.54,160,126,12,0.8,0.51,BDL,0.7,NA,18°31.815’,73°51.662’
2192,09-07-2025,Sep,15:00:00,"Mula - Mutha river at Mundhawa bridge,Village. Mundhawa,Taluka. Haweli,District. Pune.",River,Mula Mutha ,Mula Mutha ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27,5,7.2,238,8.6,0.79,94,1600,12,1.69,5(BDL),44,18.34,24,2.8,0.75,68,34,34,12.44,8.12,190,149,12,0.68,0.5(BDL),1.15,0.9,NA,18°32.206’,73°56.015’
2193,09-07-2025,Sep,10:30:00,"Mula river at Aundh bridge, Village. Aundhgaon,Taluka. Haweli, District. Pune.",River,Mula ,Mula ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27.5,5.6,7.8,164,5.8,1.2,13,920,1.8(BDL),1.66,5(BDL),34,10.6,16,2.8,1.37,48,24,24,5(BDL),5(BDL),136,109,11,1.03,0.55,1(BDL),0.9,NA,18°34.049’,73°48.675’
2194,09-07-2025,Sep,15:00:00,"Mula river at Harrison bridge near Mula.Pawana sangam, Village. Bopodi,Taluka. Haweli, District. Pune.",River,Mula ,Mula ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27.5,5.1,7.6,177,7.6,0.42,26,1600,2,1.57,5(BDL),36,14.5,20,1.68,0.58,50,26,24,5(BDL),5(BDL),148,121,12,1.07,0.62,1(BDL),0.8,NA,18°34.462’,73°50.139’
2195,09-02-2025,Sep,13:05:00,"Nira river at D/s of Jubilant Organosis,  Village. Nimbut, Taluka. Baramati, District. Pune.",River,Nira ,Nira ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27.5,5.2,8,239,7.4,0.55,130,920,23,1.07,5(BDL),46,18.89,24,1.5(BDL),0.4,68,30,38,7.72,13.85,192,155,13,0.89,0.5(BDL),1.15,0.5,NA,18°06.093’,74°14.038’
2682,09-02-2025,Sep,18:30:00,"Nira river at U/s of Jubilant Organosis, Village. Nira (Dattaghat),Taluka. Baramati, District. Pune.",River,Nira ,Nira ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27.5,5.3,7.8,218,6,0.43,6.8,46,1.8(BDL),1.33,5(BDL),40,16.44,20,1.68,0.4,62,26,36,BDL,13.31,175,142,11,0.2(BDL),0.5(BDL),1.16,0.2(BDL),NA,18° 05.811’,74° 12.730’
2656,09-02-2025,Sep,13:05:00,"Bhima river. Backwater of Ujani Dam, near raw water pump house, Village. Kumbargaon, Taluka. Indapur, District. Pune.",River,Bhima ,Bhima ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27.5,6.2,8.3,830,3,0.82,23,170,4.5,3.28,5(BDL),144,99.97,8,1.68,0.67,234,116,118,57.08,74.01,667,536,15,0.2(BDL),0.5(BDL),4.26,0.2(BDL),NA,18° 16.341’,74° 47.893’
2678,09-07-2025,Sep,18:15:00,"Mutha river near Veer Savarkar Bhavan, Village. Pune  M.C, Taluka. Pune, District .Pune.",River,Mutha ,Mutha ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27,4,7.5,202,8.4,0.71,920,1600,33,1.98,5(BDL),36,31.14,24,1.5(BDL),0.49,58,28,30,10.59,6.97,162,131,10(BDL),1.05,0.66,1(BDL),0.8,NA,18° 31.287’,73° 51.018’
2679,09-07-2025,Sep,18:30:00,"Mutha river at Deccan bridge, Village. Deccan,Taluka. Pune, District. Pune.",River,Mutha ,Mutha ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27,3.7,7.4,202,9.2,0.91,430,1600,26,1.72,5(BDL),38,18.24,28,1.68,0.57,60,30,30,6.19,7.12,165,129,11,1.01,0.72,1.1,0.7,NA,18° 30.910’,73° 50.677’
1189,09-07-2025,Sep,12:05:00,"Bhima river at Pune (Mutha river) at U/s of Vithalwadi near Shankar Mandir, Village. Vithalwadi, Taluka. Haweli, District. Pune.",River,Bhima ,Bhima ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27.5,5.1,7.5,203,7.3,1.03,17,920,1.8(BDL),1.91,5(BDL),36,15,20,2.24,0.82,58,28,30,5(BDL),6.86,160,124,12,0.66,0.5(BDL),1(BDL),0.5,NA,18°29.012 ’,73°49.554’
1190,09-07-2025,Sep,17:00:00,"Bhima river at D/s of Bundgarden, Village . Yerwada,Taluka. Haweli, District. Pune.",River,Bhima ,Bhima ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27,4.5,7.4,226,9,0.66,120,920,11,1.75,5(BDL),40,20.29,28,1.68,0.44,64,32,32,11.59,7.2,182,143,12,1,0.5(BDL),1.11,0.8,NA,18°32.647 ’,73°52.946’
1191,09-02-2025,Sep,10:30:00,"Bhima river after confluence with Mula.Mutha at Pargaon near Vasant Bandara,Village. Pargaon,Taluka. Daund, District. Pune.",River,Bhima ,Bhima ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27,5.1,7.7,433,8.2,0.56,49,350,11,1.1,5(BDL),88,36.59,24,1.5(BDL),0.4,122,62,60,28.41,30.19,348,275,11,0.2(BDL),0.5(BDL),3.08,0.2(BDL),NA,18°34.074 ’,74°22.681’
1192,09-02-2025,Sep,11:25:00,"Bhima river at Daund near Mahadev temple,Village. Daund, Taluka. Daund, District. Pune.",River,Bhima ,Bhima ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27,5.6,8.1,464,5.5,NA,70,540,17,1.3,5(BDL),94,35.54,20,1.68,0.68,132,68,64,39.99,37.39,368,293,12,0.2(BDL),0.5(BDL),1.81,0.2(BDL),NA,18°28.234 ’,74°35.235’
2680,09-10-2025,Sep,08:30:00,"Mutha river at Khadakvasla Dam, Village. Khadakvasla,Taluka. Haweli, District. Pune.",River,Mutha ,Mutha ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,23,6.9,7.8,123,2.4,0.82,6.8,1600,1.8(BDL),3.05,5(BDL),20(BDL),5(BDL),8,2.8,0.99,36,16,20,5(BDL),5(BDL),102,83,17,0.68,0.5(BDL),1(BDL),0.2(BDL),NA,18° 26.433’,73° 46.411’
2197,09-10-2025,Sep,12:05:00,"Indrayani river at D/s of Alandigaon, Village. Alandigaon, Taluka. Haweli, District. Pune.",River,Indrayani ,Indrayani ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,23,6,7.9,241,5.4,0.64,7.8,1600,1.8(BDL),1.06,5(BDL),40,17.64,20,2.24,0.87,68,32,36,5.29,8.43,185,144,12,0.82,0.72,1.57,0.7,NA,18°39.428’,73°54.600’
2655,09-10-2025,Sep,17:45:00,"Bhima river at Koregaon near Koregaon bridge, Village. Koregaon,Taluka. Shirur, District. Pune.",River,Bhima ,Bhima ,Pune,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,No Information,NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,23,6.5,8.2,272,4.6,0.85,21,540,1.8(BDL),1.32,5(BDL),42,22.19,16,1.68,0.63,76,36,40,10.51,9.44,212,172,12,0.37,0.5(BDL),1(BDL),0.2(BDL),NA,18° 38.712’,74° 03.303’
2665,09-10-2025,Sep,15:30:00,"Ghod river at Shirur, Village. Shirur,Taluka. Shirur,District. Pune.",River,Ghod ,Ghod ,Pune,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,No Information,NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,23,6.4,8.2,303,4,0.55,6.1,540,1.8(BDL),1.8,5(BDL),60,25.64,12,1.5(BDL),0.61,86,44,42,11.87,15.3,237,191,10(BDL),0.25,0.5(BDL),1(BDL),0.4,NA,18° 49.961’,74° 23.504’
2668,09-10-2025,Sep,11:05:00,"Indrayani river at D/s of Moshi village. Village. Moshi,  Taluka. Haweli, District. Pune.",River,Indrayani ,Indrayani ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,23,6.1,7.7,282,4.8,0.75,13,1600,1.8(BDL),1.12,5(BDL),62,19.99,16,2.8,0.95,80,40,40,9.45,9.63,225,179,12,0.9,0.68,1.93,0.6,NA,18° 41.019’,73° 52.713’
2669,09-10-2025,Sep,10:45:00,"Indrayani river at U/s of Moshigaon,Village. Moshi, Taluka. Haweli, District. Pune.",River,Indrayani ,Indrayani ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,23,6.6,7.8,204,3.8,0.56,11,1600,1.8(BDL),1.6,5(BDL),36,13.8,12,2.24,0.67,58,30,28,5.26,5.71,154,125,10(BDL),0.24,0.5(BDL),1(BDL),0.4,NA,18° 41.331’,73° 50.793’
2677,09-10-2025,Sep,18:05:00,"Mula.Mutha river at D/s of Theur, Village. Theur, Taluka. Haweli, District. Pune.",River,Mula Mutha ,Mula Mutha ,Pune,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,23,5.2,7.2,308,7.2,1.31,33,1600,11,2.48,5(BDL),62,16.39,24,3.92,1.68,86,46,40,32.8,18.14,248,201,11,0.88,0.5(BDL),1.46,0.6,NA,18° 31.846’,74° 20.895’
2715,09-10-2025,Sep,17:15:00,"Vel river at Shikrapur, Village. Shikrapur,Taluka. Shirur, District. Pune.",River,Velu ,Velu ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,23,6.2,8.3,587,5,0.68,17,350,1.8(BDL),1.15,6,134,43.14,16,2.8,0.72,166,88,78,37.59,16.48,451,363,11,0.2(BDL),0.5(BDL),2.04,0.3,NA,18° 41.614’,74° 08.120’
2196,09-03-2025,Sep,13:10:00,"Pawana river at Sangavigaon,  Village. Sangavigaon, Taluka. Haweli, District. Pune.",River,Pawana ,Pawana ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Raining,Less than 50cm,Others,Yes,Clear,None,0,27,5.2,7.3,240,5.6,0.77,23,350,6.1,1(BDL),5(BDL),44,18.44,19.9,1.68,0.45,68,34,34,13.19,8.84,195,155,10(BDL),0.73,0.65,1.25,0.6,NA,18°34.540’,73°49.535’
2690,09-03-2025,Sep,18:35:00,"Pawana river at Kasarwadi, Village. Kasarwadi, Taluka. Haweli, District. Pune.",River,Pawana ,Pawana ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Raining,Less than 50cm,Others,Yes,Clear,None,0,27,4.6,7.2,282,8.4,1.01,47,540,11,1(BDL),5(BDL),56,24.09,23.9,2.24,0.79,78,40,38,13.73,11.67,228,179,11,0.93,1.11,1.67,0.7,NA,18° 36.137’,73° 49.306’
2691,09-03-2025,Sep,12:45:00,"Pawana river at  Dapodi bridge, at Pawana. Mulla Sangam,  Village. Dapodi, Taluka. Haweli, District. Pune.",River,Pawana ,Pawana ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Raining,Less than 50cm,Others,Yes,Clear,None,0,27,4.9,7.2,346,8.2,0.99,110,1600,4,1.33,5(BDL),60,29.59,23.9,2.24,0.69,96,48,48,16.14,15.78,279,225,12,1.04,0.5(BDL),1.96,0.8,NA,18° 34.429’,73° 49.909’
2692,09-03-2025,Sep,15:54:00,"Pawana river at Ravet Weir, Village. Ravet, Taluka. Haweli, District. Pune.",River,Pawana ,Pawana ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Raining,Less than 50cm,Others,Yes,Clear,None,0,27,5.8,7.7,175,4.6,0.88,21,170,1.8(BDL),1.82,5(BDL),20(BDL),9.8,8,1.68,0.57,50,24,26,7.24,5(BDL),142,117,11,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,18° 38.374’,73° 44.867’
2693,09-03-2025,Sep,18:10:00,"Pawana river at Chinchwadgaon, Village. Chinchwadgaon,Taluka. Haweli,District. Pune.",River,Pawana ,Pawana ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Raining,Less than 50cm,Others,Yes,Clear,None,0,27,5.3,7.5,189,5.4,0.68,49,540,12,1(BDL),5(BDL),34,10.6,15.9,2.24,0.71,54,26,28,7.4,5(BDL),156,128,12,0.4,0.5(BDL),1(BDL),0.5,NA,18° 37.553’,73° 46.681’
2694,09-03-2025,Sep,19:05:00,"Pawana river at Pimprigaon, Village. Pimprigaon, Taluka. Haweli, District. Pune.",River,Pawana ,Pawana ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Raining,Less than 50cm,Others,Yes,Clear,None,0,27,5.1,7.2,304,7,0.81,46,540,1.8(BDL),1(BDL),5(BDL),58,28.84,19.9,1.68,0.46,86,44,42,25.89,11.85,248,201,10(BDL),0.76,0.5(BDL),1.68,0.6,NA,18° 37.301’,73° 47.903’
36,09-03-2025,Sep,04:30:00,"Krishna river at Krishna bridge, ( Krishna river at NH.4 bridge ) Village. Karad, Taluka. Karad, District. Satara.",River,Krishna ,Krishna ,Satara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Raining,Less than 50cm,"Bathing,Washing",Yes,Clear,Odor Free,0,26.5,6.1,8.2,200,4.6,0.77,23,220,1.8(BDL),4.65,5(BDL),36,10.3,15.9,1.5(BDL),0.4,56,30,26,5.34,6.42,160,131,18,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,17°17.690’,74°11.321’
2186,09-03-2025,Sep,12:30:00,"Venna river at Varye, Village . Varye,Taluka. Satara, District. Satara.",River,Venna ,Venna ,Satara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Raining,Less than 50cm,"Bathing,Washing",Yes,Clear,Odor Free,0,25,6.8,8.2,161,2.6,0.69,2,280,17,4.82,5(BDL),30,6.65,8,1.5(BDL),0.51,46,24,22,5(BDL),5(BDL),132,108,17,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,17°43.793’,73°58.928’
2187,09-03-2025,Sep,09:00:00,"Krishna river at Kshetra Mahuli, Village. Kshetra.Mahuli,Taluka. Mahuli, District. Satara.",River,Krishna ,Krishna ,Satara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Raining,Less than 50cm,"Bathing,Washing",Yes,Clear,Odor Free,0,25,5.9,8.3,246,5.4,0.49,31,540,6.1,2.2,5(BDL),42,10.4,19.9,1.5(BDL),0.4,70,34,36,5(BDL),7.27,198,162,12,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,17°41.735’,74°03.286’
2188,09-03-2025,Sep,08:30:00,"Krishna river at Krishna. Venna Sangam Mahuli , Village. Mahuli,Taluka. Mahuli, District. Satara.",River,Krishna ,Krishna ,Satara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Raining,Less than 50cm,"Bathing,Washing",Yes,Light Brown,Odor Free,0,26.5,6.3,8.2,272,4,0.55,70,920,9.2,2.47,5(BDL),42,14.8,12,2.24,0.4,76,32,44,5.34,8.05,220,180,14,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,17°41.445’,74°03.088’
2189,09-03-2025,Sep,03:10:00,"Koyna River at Karad, Village. Karad,Taluka. Karad, District. Satara.",River,Koyna ,Koyna ,Satara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Raining,Less than 50cm,"Bathing,Washing",Yes,Brown,Odor Free,0,27,6.2,8.1,89,4.1,0.61,17,240,2,5.82,5(BDL),20(BDL),7.95,12,1.5(BDL),0.4,26,14,12,5(BDL),5(BDL),76,63,21,0.2(BDL),0.64,1(BDL),0.2(BDL),NA,17°16.668’,74°10.528’
2190,09-03-2025,Sep,03:15:00,"Krishna river at Wai, Village. Wai,Taluka. Wai,District. Satara.",River,Krishna ,Krishna ,Satara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Raining,Less than 50cm,"Bathing,Washing",Yes,Clear,Odor Free,0,25,6.1,8.2,137,4.6,0.7,14,220,1.8(BDL),1.7,5(BDL),28,6.75,12,1.68,0.55,38,20,18,5(BDL),5(BDL),112,92,11,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,17°34.304’,74°02.862’
2681,09-02-2025,Sep,02:00:00,"Nira river at Sangavi, Village. Sangavi, Taluka. Phaltan, District. Satara.",River,Nira ,Nira ,Satara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Raining,Less than 50cm,"Bathing,Washing",Yes,Clear,Odor Free,0,25,6,8.3,272,5.2,0.69,23,540,7.8,1.46,5(BDL),42,22.24,20,2.24,0.41,76,32,44,15.2,20.02,219,178,10(BDL),0.22,0.5(BDL),1(BDL),0.3,NA,18° 03.424’,74° 29.320’
2683,09-02-2025,Sep,12:00:00,"Nira river at Shindewadi,  Village. Shirval, Taluka. Khandala, District. Satara.",River,Nira ,Nira ,Satara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Raining,Less than 50cm,"Bathing,Washing",Yes,Clear,Odor Free,0,24,6.2,8.2,173,4.5,0.72,33,540,6.8,1.94,5(BDL),34,10.6,16,1.68,0.4,50,26,24,5(BDL),5(BDL),134,109,12,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,18° 08.771’,73° 59.044’
2711,09-03-2025,Sep,01:15:00,"Urmodi river at Nagthne, Village. Nagthane,Taluka. Satara, District. Satara.",River,Urmodi ,Urmodi ,Satara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Raining,Less than 50cm,"Bathing,Washing",Yes,Light Brown,Odor Free,0,28,6.1,8.2,174,5,0.81,46,350,2,3.43,5(BDL),40,9.9,16,2.24,0.63,50,24,26,5(BDL),5(BDL),142,115,15,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,17° 34.305’,74° 02.863’
2716,09-03-2025,Sep,05:30:00,"Venna river at  Mahabaleshwar, Village. Mahabaleshwar, Taluka. Mahabaleshwar, District. Satara.",River,Venna ,Venna ,Satara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Raining,Less than 50cm,"Bathing,Washing",Yes,Light Brown,Odor Free,0,23,6.7,8,44,2.4,0.92,17,350,2,10.8,5(BDL),20(BDL),10.6,8,1.5(BDL),0.4,16,8,8,5(BDL),5(BDL),38,31,36,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,17° 55.296’,73° 41.475’
2717,09-03-2025,Sep,10:30:00,"Venna river at Mahuli, Village. Mahuli, Taluka. Mahuli, District. Satara.",River,Venna ,Venna ,Satara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Raining,Less than 50cm,"Bathing,Washing",Yes,Clear,Odor Free,0,25,6.3,8.1,196,4.2,0.83,70,350,1.8(BDL),5.54,5(BDL),32,10.6,16,1.68,0.69,54,28,26,5.02,5(BDL),155,126,19,0.2(BDL),1.01,1(BDL),0.2(BDL),NA,17° 41.566’,74° 03.043’
